chr	start	end	gene
chr8	123954208	124264393	TBC1D31
chr8	124091200	124322314	FAM83A
chr8	124132196	124353638	C8orf76
chr8	124138431	124379627	ZHX1-C8ORF76
chr8	124160696	124387781	ZHX1
chr8	124232090	124528590	ATAD2
chr8	124328965	124579470	WDYHV1
chr8	124410129	124653446	FBXO32
chr8	124557767	124765190	KLHL38
chr8	124593034	124849647	ANXA13
chr8	124680696	124927692	FAM91A1
chr8	124764227	125232302	FER1L6
chr8	125224231	125484933	TMEM65
chr8	125363048	125574391	TRMT12
chr8	125386979	125600155	RNF139
chr8	125400726	125651699	TATDN1
chr8	125451344	125680751	NDUFB9
chr8	125463031	125840730	MTSS1
chr8	125885540	126091631	ZNF572
chr8	125910739	126134525	SQLE
chr8	125936502	126204082	KIAA0196
chr8	126003921	126479362	NSMCE2
chr8	126342563	126550647	TRIB1
chr8	127464687	127670638	FAM84B
chr8	128326535	128532311	POU5F1B
chr8	128647680	128853674	MYC
chr8	128859126	129060591	TMEM75
chr8	130660442	130899134	GSDMC
chr8	130751839	131129375	FAM49B
chr8	130964353	131555906	ASAP1
chr8	131692547	132154672	ADCY8
chr8	132816335	133125889	EFR3A
chr8	132936467	133197902	OC90
chr8	132973733	133223406	HHLA1
chr8	133033108	133593200	KCNQ3
chr8	133484320	133787838	LRRC6
chr8	133597253	133872958	TMEM71
chr8	133687618	133961052	PHF20L1
chr8	133779203	134247147	TG
chr8	133948973	134215298	SLA
chr8	134103282	134342587	WISP1
chr8	134149414	134414265	NDRG1
chr8	134367091	134684183	ST3GAL1
chr8	135390031	135825292	ZFAT
chr8	136369700	136768965	KHDRBS3
chr8	139042266	139609065	FAM135B
chr8	139500478	140026249	COL22A1
chr8	140513081	140815299	KCNK9
chr8	140642586	141568678	TRAPPC9
chr8	140843416	141046190	C8orf17
chr8	141421397	141627236	CHRAC1
chr8	141441264	141745718	AGO2
chr8	141567999	142112315	PTK2
chr8	142027377	142305907	DENND3
chr8	142117265	142418404	SLC45A4
chr8	142164664	142366916	RP11-10J21.3
chr8	142266600	142477367	GPR20
chr8	142302093	142541620	PTP4A3
chr8	142424738	142628837	AC138647.1
chr8	143193441	143584601	TSNARE1
chr8	143430791	143726370	BAI1
chr8	143592405	143796833	ARC
chr8	143651726	143864142	PSCA
chr8	143681529	143886545	LY6K
chr8	143708621	143918345	THEM6
chr8	143722362	143923829	SLURP1
chr8	143731568	143933952	LYPD2
chr8	143745752	143959640	LYNX1
chr8	143766296	143968008	LY6D
chr8	143815663	144097922	GML
chr8	143853772	144061262	CYP11B1
chr8	143891975	144099259	CYP11B2
chr8	143999399	144205249	LY6E
chr8	144020626	144241359	C8orf31
chr8	144061874	144264418	RP11-520P18.5
chr8	144139331	144342128	LY6H
chr8	144195068	144399044	GPIHBP1
chr8	144228991	144444875	ZFP41
chr8	144249603	144459101	GLI4
chr8	144271846	144480231	ZNF696
chr8	144286554	144542149	TOP1MT
chr8	144351057	144566390	RHPN1
chr8	144401352	144612576	MAFA
chr8	144419825	144723623	ZC3H3
chr8	144535377	144745232	GSDMD
chr8	144548357	144755141	MROH6
chr8	144556955	144760819	NAPRT1
chr8	144561867	144781711	EEF1D
chr8	144580074	144782485	TIGD5
chr8	144586083	144791943	PYCRL
chr8	144594788	144800218	TSTA3
chr8	144618183	144835900	ZNF623
chr8	144666622	144896068	ZNF707
chr8	144688864	144890279	CCDC166
chr8	144698429	144904628	MAPK15
chr8	144706103	144915971	FAM83H
chr8	144773090	144997549	SCRIB
chr8	144798514	145012029	PUF60
chr8	144815764	145024200	NRBP2
chr8	144839497	145052632	EPPK1
chr8	144889321	145150902	PLEC
chr8	144951321	145186940	PARP10
chr8	144964226	145167583	GRINA
chr8	144986582	145201933	SPATC1
chr8	145006167	145218735	OPLAH
chr8	145033529	145235550	EXOSC4
chr8	145037493	145241119	GPAA1
chr8	145049930	145252428	CYC1
chr8	145053536	145263027	SHARPIN
chr8	145059402	145262514	MAF1
chr8	145062629	145273218	KIAA1875
chr8	145092672	145295746	FAM203A
chr8	145102919	145416843	MROH1
chr8	145217003	145431153	KM-PA-2
chr8	145221517	145423045	SCXB
chr8	145337880	145540835	FAM203B
chr8	145386055	145615082	BOP1
chr8	145390549	145592470	SCXA
chr8	145415280	145638385	HSF1
chr8	145439954	145650573	DGAT1
chr8	145454228	145659943	SCRT1
chr8	145475878	145678574	TMEM249
chr8	145476888	145679269	GS1-393G12.13
chr8	145477795	145684932	SLC52A2
chr8	145479091	145683036	FBXL6
chr8	145496790	145718457	ADCK5
chr8	145518444	145734753	CPSF1
chr8	145535126	145742279	SLC39A4
chr8	145549000	145753931	VPS28
chr8	145554165	145769827	TONSL
chr8	145574965	145791060	CYHR1
chr8	145591426	145799585	KIFC2
chr8	145598795	145801718	FOXH1
chr8	145603352	145827504	PPP1R16A
chr8	145628356	145832557	GPT
chr8	145634457	145836596	MFSD3
chr8	145636667	145843229	RECQL4
chr8	145643376	145850557	LRRC14
chr8	145647761	145852416	LRRC24
chr8	145651117	145854516	C8orf82
chr8	145654563	146011194	ARHGAP39
chr8	145846298	146081802	ZNF251
chr8	145898499	146112730	ZNF34
chr8	145915150	146117972	RPL8
chr8	145924261	146136554	ZNF517
chr8	145952849	146172894	ZNF7
chr8	145966427	146179121	COMMD5
chr8	145976632	146227553	ZNF250
chr8	146055744	146276274	ZNF16
chr8	146177764	146381416	C8orf33
chr9	16237	218417	FOXD4
chr9	21041	288979	CBWD1
chr9	113108	315893	C9orf66
chr9	114854	565259	DOCK8
chr9	370291	846105	KANK1
chr9	741690	1069090	DMRT1
chr9	876964	1091731	DMRT3
chr9	950354	1157552	DMRT2
chr9	1915342	2293624	SMARCA2
chr9	2521834	2760053	VLDLR
chr9	2617502	2830037	KCNV2
chr9	2620469	2944241	KIAA0020
chr9	3118297	3626004	RFX3
chr9	3352305	3569181	AL365202.1
chr9	3724127	4448392	GLIS3
chr9	4390444	4687469	SLC1A1
chr9	4453386	4766674	SPATA6L
chr9	4562298	4765256	PPAPDC2
chr9	4579559	4808398	CDC37L1
chr9	4611155	4842043	AK3
chr9	4692869	4985917	RCL1
chr9	4759120	4959260	AL158147.2
chr9	4885033	5228183	JAK2
chr9	4977163	5184580	AL161450.1
chr9	5031979	5285668	INSL6
chr9	5131419	5335304	INSL4
chr9	5199868	5404969	RLN2
chr9	5234969	5439873	RLN1
chr9	5257973	5537878	PLGRKT
chr9	5350503	5570566	CD274
chr9	5410545	5671282	PDCD1LG2
chr9	5529025	5876557	KIAA1432
chr9	5665076	5933117	ERMP1
chr9	5781596	6107901	KIAA2026
chr9	5790802	6010606	MLANA
chr9	5911043	6115618	RANBP6
chr9	6115805	6357983	IL33
chr9	6228349	6431900	TPD52L3
chr9	6313151	6607054	UHRF2
chr9	6367618	6570375	C9orf38
chr9	6432464	6745650	GLDC
chr9	6620863	7275648	KDM4C
chr9	7696490	7988380	TMEM261
chr9	8214246	10712723	PTPRD
chr9	12585439	12810290	TYRP1
chr9	12675020	12922130	LURAP1L
chr9	13005703	13379589	MPDZ
chr9	13981842	14498982	NFIB
chr9	14511069	14793469	ZDHHC21
chr9	14619722	14822715	CER1
chr9	14634664	15010993	FREM1
chr9	15063620	15407358	TTC39B
chr9	15322702	15565951	SNAPC3
chr9	15364064	15611017	PSIP1
chr9	15452895	16161661	CCDC171
chr9	16103933	16376311	C9orf92
chr9	16309501	16970841	BNC2
chr9	17034980	17603921	CNTLN
chr9	17479080	17897127	SH3GL2
chr9	18373892	19010948	ADAMTSL1
chr9	18827656	19133251	FAM154A
chr9	18949372	19151019	RRAGA
chr9	18953141	19203117	HAUS6
chr9	19008373	19249288	PLIN2
chr9	19130433	19474139	DENND4C
chr9	19275713	19480252	RPS6
chr9	19308925	19552018	ACER2
chr9	19407450	19886926	SLC24A2
chr9	20241663	20722542	MLLT3
chr9	20558308	21095954	FOCAD
chr9	20895306	21131635	PTPLAD2
chr9	20977104	21177943	IFNB1
chr9	21040631	21242144	IFNW1
chr9	21065636	21266659	IFNA21
chr9	21086617	21287598	IFNA4
chr9	21101468	21302204	IFNA7
chr9	21106180	21307142	IFNA10
chr9	21116372	21317310	IFNA16
chr9	21127242	21328221	IFNA17
chr9	21139201	21339978	IFNA14
chr9	21204613	21405312	IFNA5
chr9	21229670	21435379	KLHL9
chr9	21249834	21451377	IFNA6
chr9	21267371	21468075	IFNA13
chr9	21284254	21485396	IFNA2
chr9	21309146	21510184	IFNA8
chr9	21340440	21541315	IFNA1
chr9	21380841	21582312	IFNE
chr9	21702542	22031646	MTAP
chr9	21702635	22132985	RP11-145E5.5
chr9	21867137	22067738	C9orf53
chr9	21867751	22095300	CDKN2A
chr9	21902902	22109362	CDKN2B
chr9	22346840	22555739	DMRTA1
chr9	23590102	23926335	ELAVL2
chr9	24442950	24645944	IZUMO3
chr9	25576396	25778856	TUSC1
chr9	26740683	26992802	CAAP1
chr9	26804081	27047461	PLAA
chr9	26847037	27162928	IFT74
chr9	26893134	27105691	LRRC19
chr9	27009139	27330173	TEK
chr9	27184656	27397137	EQTN
chr9	27225207	27629779	MOB3B
chr9	27424312	27626496	IFNK
chr9	27446544	27673864	C9orf72
chr9	27848076	28770283	LINGO2
chr9	32284618	32554767	ACO1
chr9	32355300	32626322	DDX58
chr9	32440542	32652551	TOPORS
chr9	32452997	32673160	NDUFB6
chr9	32466787	32668619	GVQW1
chr9	32529452	32735667	TAF1L
chr9	32683497	32887397	TMEM215
chr9	32872604	33125166	APTX
chr9	32925209	33139905	DNAJA1
chr9	32941762	33176665	SMU1
chr9	33004080	33267354	B4GALT1
chr9	33118363	33348565	SPINK4
chr9	33147818	33364761	BAG1
chr9	33164940	33381977	CHMP5
chr9	33190509	33471155	NFX1
chr9	33284765	33502643	AQP7
chr9	33341152	33547609	AQP3
chr9	33361439	33573928	NOL6
chr9	33424392	33673007	ANKRD18B
chr9	33650515	33899230	PRSS3
chr9	33717565	34020402	UBE2R2
chr9	33821691	34148947	UBAP2
chr9	33986385	34227397	DCAF12
chr9	34079003	34352521	UBAP1
chr9	34152379	34429198	KIF24
chr9	34229504	34443709	NUDT2
chr9	34266668	34476851	KIAA1161
chr9	34279017	34497830	C9orf24
chr9	34298182	34558568	FAM219A
chr9	34357412	34620982	DNAI1
chr9	34421038	34623039	ENHO
chr9	34451430	34690121	CNTFR
chr9	34510483	34712101	RPP25L
chr9	34513548	34720515	DCTN3
chr9	34521376	34728104	ARID3C
chr9	34534719	34737806	SIGMAR1
chr9	34538130	34751032	GALT
chr9	34550699	34761889	IL11RA
chr9	34561877	34764045	CCL27
chr9	34564160	34766109	RP11-195F19.5
chr9	34589564	34791274	CCL19
chr9	34609002	34810121	CCL21
chr9	34623052	34829464	FAM205A
chr9	34857484	35082541	KIAA1045
chr9	34889638	35098897	DNAJB5
chr9	34941092	35145988	C9orf131
chr9	34942390	35142824	FLJ00273
chr9	34956061	35173246	VCP
chr9	34973832	35180013	FANCG
chr9	34988685	35196591	PIGO
chr9	34999888	35203154	STOML2
chr9	35004109	35216338	FAM214B
chr9	35061999	35505335	UNC13B
chr9	35261056	35461262	AL160274.1
chr9	35390124	35661895	RUSC2
chr9	35461828	35663896	FAM166B
chr9	35505367	35710038	TESK1
chr9	35509530	35746807	CD72
chr9	35549292	35750937	SIT1
chr9	35558301	35761508	CCDC107
chr9	35558872	35775863	ARHGEF39
chr9	35573853	35781156	CA9
chr9	35581989	35791017	TPM2
chr9	35596945	35832392	TLN1
chr9	35632332	35837001	CREB3
chr9	35636863	35849983	GBA2
chr9	35649203	35858572	RGP1
chr9	35652987	35856610	MSMP
chr9	35692151	35909729	NPR2
chr9	35708042	35912269	SPAG8
chr9	35712957	35915351	HINT2
chr9	35714448	35954844	TMEM8B
chr9	35716388	35928744	FAM221B
chr9	35769375	35970461	OR13J1
chr9	35806189	36007138	HRCT1
chr9	35857105	36058151	OR2S2
chr9	35936430	36224448	RECK
chr9	36036732	36263910	GLIPR2
chr9	36069389	36271329	CCIN
chr9	36090853	36404778	CLTA
chr9	36114438	36377053	GNE
chr9	36236393	36587545	RNF38
chr9	36472859	36777678	MELK
chr9	36733272	37134103	PAX5
chr9	37020536	37458146	ZCCHC7
chr9	37322663	37536987	GRHPR
chr9	37338111	37565396	ZBTB5
chr9	37385932	37603694	POLR1E
chr9	37410889	37688871	FBXO10
chr9	37412544	37692466	RP11-613M10.8
chr9	37482643	37692639	TOMM5
chr9	37488410	38168684	RP11-613M10.9
chr9	37550997	37846901	FRMPD1
chr9	37653804	37878969	TRMT10B
chr9	37666975	37901434	EXOSC3
chr9	37700499	37967663	DCAF10
chr9	37779400	38004350	SLC25A51
chr9	37819131	38169210	SHB
chr9	38292661	38498658	ALDH1B1
chr9	38308991	38524444	IGFBPL1
chr9	38440566	38720657	ANKRD18A
chr9	38972764	39388312	CNTNAP3
chr9	39255699	39461956	SPATA31A1
chr9	39784975	39991210	SPATA31A2
chr9	39928620	40132417	AL353791.1
chr9	40600291	40806537	SPATA31A3
chr9	40660700	40936415	ZNF658
chr9	41221107	41427364	SPATA31A4
chr9	41400679	41606925	SPATA31A5
chr9	42268303	42511410	ANKRD20A2
chr9	42309989	42574239	RP11-146D12.2
chr9	42568608	42814962	CBWD7
chr9	42617234	42820342	FOXD4L2
chr9	42964966	43233544	ANKRD20A3
chr9	43035095	43235514	AL513478.1
chr9	43524507	43730730	SPATA31A6
chr9	43584902	44024049	CNTNAP3B
chr9	44225916	44426077	BX088651.2
chr9	44300717	44502427	BX088651.1
chr9	44767571	44970528	RP11-160N1.10
chr9	44890314	45091483	FAM27C
chr9	45341273	45541542	AL354718.1
chr9	45627107	45828274	FAM27A
chr9	45633559	45834896	FAM27E2
chr9	46285691	46487031	FAM27E1
chr9	46289110	46491556	FAM27D1
chr9	47195855	47414322	AL953854.2
chr9	65403363	65609610	SPATA31A7
chr9	67684944	67886624	FAM27E3
chr9	67692938	67894111	FAM27B
chr9	67824791	68025210	BX649567.1
chr9	67826761	68069840	ANKRD20A1
chr9	67868793	68087998	RP11-195B21.3
chr9	69099480	69302204	FOXD4L6
chr9	69104538	69369662	CBWD6
chr9	69152845	69354032	BX255923.1
chr9	69277902	69480597	CR769776.1
chr9	69281812	69525560	ANKRD20A4
chr9	69550263	69760358	AL445665.1
chr9	70075707	70278815	FOXD4L5
chr9	70326623	70529731	FOXD4L4
chr9	70332004	70597240	CBWD5
chr9	70546589	70748956	AL591479.1
chr9	70756397	71014929	CBWD3
chr9	70766135	70966572	AL353608.1
chr9	70817276	71020000	FOXD4L3
chr9	70843224	71245977	PGM5
chr9	71051496	71255783	TMEM252
chr9	71220575	71724092	PIP5K1B
chr9	71294964	71498609	FAM122A
chr9	71527469	71729039	PRKACG
chr9	71550175	71815094	FXN
chr9	71636209	71970124	TJP2
chr9	71769331	71969642	AL358113.1
chr9	71839488	72107371	FAM189A2
chr9	71942446	72387222	APBA1
chr9	72224438	72474875	PTAR1
chr9	72335709	72621148	C9orf135
chr9	72558497	72941886	MAMDC2
chr9	72773937	73069804	SMC5
chr9	72899503	73129540	KLF9
chr9	73043979	74161820	TRPM3
chr9	74198282	74531606	TMEM2
chr9	74377368	74625847	ABHD17B
chr9	74426426	74700970	C9orf85
chr9	74566292	74787733	C9orf57
chr9	74629511	74972109	GDA
chr9	74866341	75080163	ZFAND5
chr9	75036717	75551267	TMC1
chr9	75415578	75795358	ALDH1A1
chr9	75666673	75885309	ANXA1
chr9	77012281	77408093	RORB
chr9	77237411	77603010	TRPM6
chr9	77461497	77667802	C9orf40
chr9	77495936	77743339	C9orf41
chr9	77575489	77803133	NMRK1
chr9	77603459	77862181	OSTF1
chr9	78405560	79077255	PCSK5
chr9	78900433	79109433	RFK
chr9	78934752	79222332	GCNT1
chr9	79126292	79621003	PRUNE2
chr9	79534571	79735869	FOXB2
chr9	79692269	80136457	VPS13A
chr9	79937995	80363223	GNA14
chr9	80231003	80746374	GNAQ
chr9	80750978	80994606	CEP78
chr9	80812059	81045009	PSAT1
chr9	82086688	82441658	TLE4
chr9	84098598	84404220	TLE1
chr9	84503687	84710171	SPATA31D1
chr9	85494500	85778092	RASEF
chr9	85757905	86253461	FRMD3
chr9	86137964	86359045	IDNK
chr9	86174878	86423118	UBQLN1
chr9	86254336	86544431	GKAP1
chr9	86351613	86636342	KIF27
chr9	86453226	86671901	C9orf64
chr9	86482998	86695569	HNRNPK
chr9	86495626	86718985	RMI1
chr9	86790372	87055672	SLC28A3
chr9	87183466	87738505	NTRK2
chr9	88061455	88456944	AGTPBP1
chr9	88456061	88737213	NAA35
chr9	88541061	88815088	GOLM1
chr9	88735180	88974572	C9orf153
chr9	88779461	88997676	ISCA1
chr9	88802648	89069369	ZCCHC6
chr9	89459279	89662104	GAS1
chr9	89663559	89874471	C9orf170
chr9	90012143	90423548	DAPK1
chr9	90240434	90446308	CTSL
chr9	90397741	90603814	SPATA31E1
chr9	90481356	90689668	CDK20
chr9	90903334	91193609	SPIN1
chr9	91050016	91299189	NXNL2
chr9	91505778	91711055	C9orf47
chr9	91506362	91719925	S1PR3
chr9	91528060	91893682	SHC3
chr9	91826113	92031618	CKS2
chr9	91833421	92074557	SECISBP2
chr9	91875702	92213045	SEMA4D
chr9	92119928	92321470	GADD45G
chr9	93272114	93505386	DIRAS2
chr9	93464069	93760831	SYK
chr9	93876097	94224195	AUH
chr9	94071327	94286144	NFIL3
chr9	94225373	94812444	ROR2
chr9	94694281	94977666	SPTLC1
chr9	94872489	95156038	IARS
chr9	94959640	95187918	NOL8
chr9	94987766	95482815	CENPP
chr9	95046249	95266978	OGN
chr9	95076527	95286743	OMD
chr9	95118487	95344788	ASPN
chr9	95156365	95398937	ECM2
chr9	95275466	95532547	IPPK
chr9	95373645	95627094	BICD2
chr9	95507874	95740304	ZNF484
chr9	95609733	95898518	FGD3
chr9	95720989	95947420	SUSD3
chr9	95758500	95975565	C9orf89
chr9	95783771	95996570	NINJ1
chr9	95847198	96182854	WNK2
chr9	95980481	96208696	C9orf129
chr9	96108776	96315874	FAM120AOS
chr9	96114004	96428397	FAM120A
chr9	96238689	96541869	PHF2
chr9	96613905	96817654	BARX1
chr9	96693076	96972138	PTPDC1
chr9	96921593	97163736	ZNF169
chr9	96977605	97190926	NUTM2F
chr9	97036833	97323324	HIATL1
chr9	97221002	97456075	FBP2
chr9	97265415	97502531	FBP1
chr9	97388983	97949441	C9orf3
chr9	97761336	98179991	FANCC
chr9	98105262	98379339	PTCH1
chr9	98434605	98637013	DKFZP434H0512
chr9	98537983	98876842	ERCC6L2
chr9	98897588	99164434	HSD17B3
chr9	98982988	99245992	SLC35D2
chr9	99048223	99280611	ZNF367
chr9	99112483	99353618	HABP4
chr9	99152523	99482112	CDC14B
chr9	99301859	99517585	AAED1
chr9	99418147	99640411	ZNF510
chr9	99478754	99737905	ZNF782
chr9	99560348	99875862	HIATL2
chr9	99590592	99802535	NUTM2G
chr9	99694940	99901925	CTSV
chr9	99900765	100240806	CCDC180
chr9	100074232	100358407	TDRD7
chr9	100163462	100464030	TMOD1
chr9	100262362	100495962	TSTD2
chr9	100295908	100536030	NCBP1
chr9	100337191	100559639	XPA
chr9	100515536	100718986	FOXE1
chr9	100566771	100784852	C9orf156
chr9	100589073	100807138	HEMGN
chr9	100645643	100878225	ANP32B
chr9	100719021	100945357	NANS
chr9	100731557	100981494	TRIM14
chr9	100783257	101054922	CORO2A
chr9	100861311	101117915	TBC1D2
chr9	100950391	101571479	GABBR2
chr9	101393611	101659247	ANKS6
chr9	101469981	101712363	GALNT12
chr9	101605461	101933069	COL15A1
chr9	101766320	102016474	TGFBR1
chr9	101878708	102084238	ALG2
chr9	101884346	102092897	SEC61B
chr9	102484137	102729173	NR4A3
chr9	102568915	102832618	STX17
chr9	102641461	102961322	ERP44
chr9	102761538	103163282	INVS
chr9	102964359	103215221	TEX10
chr9	103089438	103313511	MSANTD3
chr9	103104553	103439918	MSANTD3-TMEFF1
chr9	103104560	103439918	TMEFF1
chr9	103240361	103450188	MURC
chr9	103690991	104187417	LPPR1
chr9	104022699	104245801	BAAT
chr9	104049915	104260896	MRPL50
chr9	104061155	104272942	ZNF189
chr9	104082860	104298105	ALDOB
chr9	104135453	104395819	TMEM246
chr9	104196133	104425622	RNF20
chr9	104231635	104600862	GRIN3A
chr9	104253897	104457283	PPP3R2
chr9	105657593	105880770	CYLC2
chr9	106756541	107003698	SMC2
chr9	107166455	107367547	OR13F1
chr9	107188534	107389490	OR13C4
chr9	107198030	107399137	OR13C3
chr9	107231449	107432411	OR13C8
chr9	107260650	107461788	OR13C5
chr9	107266924	107467951	OR13C2
chr9	107279529	107480485	OR13C9
chr9	107356660	107557766	OR13D1
chr9	107409969	107622403	NIPSNAP3A
chr9	107426438	107639738	NIPSNAP3B
chr9	107443283	107790518	ABCA1
chr9	107906903	108301452	SLC44A1
chr9	108110077	108414714	FSD1L
chr9	108220411	108503399	FKTN
chr9	108324738	108525367	TAL2
chr9	108356825	108638893	TMEM38B
chr9	109525378	109875915	ZNF462
chr9	109585630	109786455	RP11-508N12.4
chr9	109945418	110194475	RAD23B
chr9	110147133	110352763	KLF4
chr9	110439471	110640419	AL162389.1
chr9	111516871	111719239	ACTL7B
chr9	111524603	111726035	ACTL7A
chr9	111529797	111796396	IKBKAP
chr9	111596461	111813024	FAM206A
chr9	111604851	111875809	CTNNAL1
chr9	111677432	111982225	TMEM245
chr9	111792573	112029571	FRRS1L
chr9	111834255	112183244	EPB41L4B
chr9	112037746	112360590	PTPN3
chr9	112303068	112813755	PALM2
chr9	112442589	113034792	PALM2-AKAP2
chr9	112442769	113034792	AKAP2
chr9	112852328	113070469	C9orf152
chr9	112906091	113118920	TXN
chr9	112965801	113200127	TXNDC8
chr9	113027531	113442160	SVEP1
chr9	113331051	113663859	MUSK
chr9	113535543	113900981	LPAR1
chr9	113989763	114190800	OR2K2
chr9	114022972	114347025	KIAA0368
chr9	114187439	114440124	ZNF483
chr9	114212002	114462135	PTGR1
chr9	114293632	114532508	DNAJC25
chr9	114293666	114532509	DNAJC25-GNG10
chr9	114323615	114532526	GNG10
chr9	114348453	114657288	C9orf84
chr9	114559046	114797649	UGCG
chr9	114703065	115037688	SUSD1
chr9	114880715	115195947	PTBP3
chr9	115042217	115334690	HSDL2
chr9	115096096	115349484	C9orf147
chr9	115149127	115531677	KIAA1958
chr9	115346206	115580516	INIP
chr9	115413118	115743951	SNX30
chr9	115541200	115753193	SLC46A2
chr9	115700660	115919039	ZFP37
chr9	115813222	116026417	SLC31A2
chr9	115823286	116083641	FKBP15
chr9	115883808	116128674	SLC31A1
chr9	115918115	116137869	CDC26
chr9	115937623	116155185	PRPF4
chr9	115959373	116165656	RNF183
chr9	115975502	116202578	WDR31
chr9	116011821	116233513	BSPRY
chr9	116035699	116239279	HDHD3
chr9	116048597	116263613	ALAD
chr9	116069515	116272952	POLE3
chr9	116072334	116291964	C9orf43
chr9	116107011	116460018	RGS3
chr9	116538562	116918871	ZNF618
chr9	116722407	116940752	AMBP
chr9	116748406	116961507	KIF12
chr9	116817840	117174791	COL27A1
chr9	116985336	117188755	ORM1
chr9	116992149	117195532	ORM2
chr9	116996436	117256685	AKNA
chr9	117064360	117367730	DFNB31
chr9	117250026	117460653	ATP6V1G1
chr9	117273486	117508702	C9orf91
chr9	117446915	117668406	TNFSF15
chr9	117556003	117792697	TNFSF8
chr9	117682806	117980536	TNC
chr9	117804097	118264923	DEC1
chr9	118816083	119264601	PAPPA
chr9	119060439	119262885	PAPPA-AS1
chr9	119087504	120277348	ASTN2
chr9	119349581	119563579	TRIM32
chr9	120366610	120579149	TLR4
chr9	121815736	122231745	BRINP1
chr9	122157653	122386403	RP11-295D22.1
chr9	123051147	123442448	CDK5RAP2
chr9	123263091	123576748	MEGF9
chr9	123414256	123655690	FBXW2
chr9	123477774	123705262	PSMD5
chr9	123517977	123739606	PHF19
chr9	123564671	123791451	TRAF1
chr9	123614616	123912554	C5
chr9	123737141	124039888	CNTRL
chr9	123840415	124085292	RAB14
chr9	123870072	124195121	GSN
chr9	124001355	124232531	STOM
chr9	124003625	124210410	AL161784.1
chr9	124229336	124647809	DAB2IP
chr9	124484207	124955885	TTLL11
chr9	124794745	125022098	NDUFA8
chr9	124822190	125062367	MORN5
chr9	124864856	125091905	LHX6
chr9	124899903	125127118	RBM18
chr9	124926882	125185743	MRRF
chr9	125032824	125257982	PTGS1
chr9	125048344	125248928	AL162424.1
chr9	125139220	125340235	OR1J1
chr9	125173081	125374022	OR1J2
chr9	125181420	125382361	OR1J4
chr9	125188637	125389572	OR1N1
chr9	125215391	125416493	OR1N2
chr9	125229778	125430838	OR1L8
chr9	125276948	125478026	OR1Q1
chr9	125290858	125491852	OR1B1
chr9	125323845	125524927	OR1L1
chr9	125337315	125538432	OR1L3
chr9	125386269	125587204	OR1L4
chr9	125412019	125613062	OR1L6
chr9	125451150	125652237	OR5C1
chr9	125460668	125690910	PDCL
chr9	125462370	125663395	OR1K1
chr9	125506835	125767620	RC3H2
chr9	125570335	125775609	ZBTB6
chr9	125577845	125793779	ZBTB26
chr9	125603112	125967145	RABGAP1
chr9	125696806	125897975	GPR21
chr9	125771779	126130855	STRBP
chr9	126018449	126242603	CRB2
chr9	126041933	126792431	DENND1A
chr9	126663949	126895580	LHX2
chr9	126919885	127215586	NEK6
chr9	127015745	127277723	PSMB7
chr9	127113423	127339379	GPR144
chr9	127143516	127369709	NR5A1
chr9	127179554	127633589	NR6A1
chr9	127439437	127677164	OLFML2A
chr9	127515755	127720160	WDR38
chr9	127520159	127724260	RPL35
chr9	127524409	127740003	ARPC5L
chr9	127540646	127810771	GOLGA1
chr9	127604887	128005785	SCAI
chr9	127808852	128052218	PPP6C
chr9	127862821	128096437	RABEPK
chr9	127897132	128103609	HSPA5
chr9	127924073	128229486	GAPVD1
chr9	128099672	128569513	MAPKAP1
chr9	128409624	128829656	PBX3
chr9	128989128	129369320	MVB12B
chr9	129276722	129563311	LMX1B
chr9	129467285	129700489	ZBTB43
chr9	129522944	129748157	ZBTB34
chr9	129577053	130085445	RALGPS1
chr9	129749611	129985162	ANGPTL2
chr9	129886544	130255939	GARNL3
chr9	130059421	130270703	SLC2A8
chr9	130086661	130307651	ZNF79
chr9	130109953	130313684	RPL12
chr9	130113765	130365780	LRSAM1
chr9	130167618	130441268	FAM129B
chr9	130274544	130557460	STXBP1
chr9	130355257	130587152	PTRH1
chr9	130369268	130578281	C9orf117
chr9	130378345	130593879	TTC16
chr9	130393803	130597604	TOR2A
chr9	130400596	130641020	SH2D3C
chr9	130447958	130653066	CDK9
chr9	130456876	130676606	FPGS
chr9	130477291	130717035	ENG
chr9	130528759	130740022	AK1
chr9	130547600	130767687	ST6GALNAC6
chr9	130570165	130779317	ST6GALNAC4
chr9	130583158	130793076	PIP5KL1
chr9	130597378	130800763	DPM2
chr9	130602858	130842792	FAM102A
chr9	130723512	130930485	NAIF1
chr9	130730480	130971524	SLC25A25
chr9	130782972	130990741	PTGES2
chr9	130790612	130991481	AL590708.2
chr9	130811350	131015734	LCN2
chr9	130822539	131026207	C9orf16
chr9	130828343	131066662	CIZ1
chr9	130865658	131117527	DNM1
chr9	130918108	131138274	GOLGA2
chr9	130937658	131151269	SWI5
chr9	130962367	131164212	AL359091.2
chr9	130971382	131185021	TRUB2
chr9	130984815	131196351	COQ4
chr9	131002925	131223749	SLC27A4
chr9	131033598	131253015	URM1
chr9	131074030	131299626	CERCAM
chr9	131117465	131363571	ODF2
chr9	131166979	131404567	GLE1
chr9	131214866	131495941	SPTAN1
chr9	131295940	131519066	WDR34
chr9	131345703	131558679	SET
chr9	131364802	131583197	PKN3
chr9	131383148	131586406	ZDHHC12
chr9	131392065	131634693	ZER1
chr9	131449483	131672711	TBC1D13
